portfolio,date,day_of_week,day_of_week_name,month_num,year,day_num,calls_offered,cct_seconds,abandon_rate,abandoned_calls
B,2025-11-29,5,Saturday,11,2025,29,8748.0,335.18,0.0088,77
B,2025-11-30,6,Sunday,11,2025,30,6178.0,327.72,0.028,173
B,2025-12-01,0,Monday,12,2025,1,14522.0,363.75,0.0125,182
B,2025-12-02,1,Tuesday,12,2025,2,12854.0,365.57,0.0628,807
B,2025-12-03,2,Wednesday,12,2025,3,12181.0,377.09,0.0151,184
B,2025-12-04,3,Thursday,12,2025,4,11873.0,363.22,0.0113,134
B,2025-12-05,4,Friday,12,2025,5,11580.0,362.85,0.0118,137
B,2025-12-06,5,Saturday,12,2025,6,8452.0,333.06,0.0499,422
B,2025-12-07,6,Sunday,12,2025,7,5642.0,319.38,0.0135,76
B,2025-12-08,0,Monday,12,2025,8,12738.0,365.74,0.006,76
B,2025-12-09,1,Tuesday,12,2025,9,12088.0,349.99,0.0154,186
B,2025-12-10,2,Wednesday,12,2025,10,11483.0,357.5,0.0078,90
B,2025-12-11,3,Thursday,12,2025,11,11122.0,367.23,0.0136,151
B,2025-12-12,4,Friday,12,2025,12,11325.0,364.09,0.0291,330
B,2025-12-13,5,Saturday,12,2025,13,8383.0,356.88,0.0623,522
B,2025-12-14,6,Sunday,12,2025,14,6861.0,338.62,0.0399,274
B,2025-12-15,0,Monday,12,2025,15,12359.0,363.22,0.0103,127
B,2025-12-16,1,Tuesday,12,2025,16,10994.0,360.8,0.026,286
B,2025-12-17,2,Wednesday,12,2025,17,11666.0,360.13,0.0225,262
B,2025-12-18,3,Thursday,12,2025,18,10806.0,354.7,0.0163,176
B,2025-12-19,4,Friday,12,2025,19,10964.0,359.01,0.0182,200
B,2025-12-20,5,Saturday,12,2025,20,9475.0,352.02,0.0487,461
B,2025-12-21,6,Sunday,12,2025,21,6384.0,323.81,0.0216,138
B,2025-12-22,0,Monday,12,2025,22,11977.0,342.38,0.0104,125
B,2025-12-23,1,Tuesday,12,2025,23,11557.0,332.4,0.0104,120
B,2025-12-24,2,Wednesday,12,2025,24,7474.0,320.89,0.0177,132
B,2025-12-25,3,Thursday,12,2025,25,767.0,289.44,0.0209,16
B,2025-12-26,4,Friday,12,2025,26,9450.0,354.61,0.0262,248
B,2025-12-27,5,Saturday,12,2025,27,7320.0,344.15,0.0213,156
B,2025-12-28,6,Sunday,12,2025,28,4585.0,339.58,0.0081,37
B,2025-12-29,0,Monday,12,2025,29,11306.0,369.74,0.0299,338
B,2025-12-30,1,Tuesday,12,2025,30,10654.0,347.29,0.0169,180
B,2025-12-31,2,Wednesday,12,2025,31,7422.0,349.35,0.0607,451
C,2024-01-01,0,Monday,1,2024,1,8059.0,333.48,0.0014,11
C,2024-01-02,1,Tuesday,1,2024,2,30738.0,370.36,0.1005,3089
C,2024-01-03,2,Wednesday,1,2024,3,29358.0,369.6,0.0738,2167
C,2024-01-04,3,Thursday,1,2024,4,27542.0,372.0,0.0451,1242
C,2024-01-05,4,Friday,1,2024,5,25956.0,375.03,0.0273,709
C,2024-01-06,5,Saturday,1,2024,6,15373.0,358.6,0.0077,118
C,2024-01-07,6,Sunday,1,2024,7,10227.0,341.49,0.006,61
C,2024-01-08,0,Monday,1,2024,8,26843.0,372.41,0.0174,467
C,2024-01-09,1,Tuesday,1,2024,9,23764.0,367.39,0.0069,164
C,2024-01-10,2,Wednesday,1,2024,10,24517.0,360.0,0.0061,150
C,2024-01-11,3,Thursday,1,2024,11,23248.0,357.9,0.0078,181
C,2024-01-12,4,Friday,1,2024,12,22622.0,360.63,0.0065,147
C,2024-01-13,5,Saturday,1,2024,13,15336.0,356.55,0.012,184
C,2024-01-14,6,Sunday,1,2024,14,9785.0,331.6,0.0123,120
C,2024-01-15,0,Monday,1,2024,15,18890.0,349.88,0.0022,42
C,2024-01-16,1,Tuesday,1,2024,16,23325.0,355.54,0.0048,112
C,2024-01-17,2,Wednesday,1,2024,17,24708.0,362.67,0.0116,287
C,2024-01-18,3,Thursday,1,2024,18,22867.0,361.02,0.0132,302
C,2024-01-19,4,Friday,1,2024,19,24245.0,370.88,0.0212,514
C,2024-01-20,5,Saturday,1,2024,20,15539.0,355.82,0.0116,180
C,2024-01-21,6,Sunday,1,2024,21,10274.0,348.21,0.011,113
C,2024-01-22,0,Monday,1,2024,22,25355.0,366.46,0.0097,246
C,2024-01-23,1,Tuesday,1,2024,23,23760.0,349.29,0.0048,114
C,2024-01-24,2,Wednesday,1,2024,24,23576.0,352.31,0.0047,111
C,2024-01-25,3,Thursday,1,2024,25,23159.0,346.9,0.0094,218
C,2024-01-26,4,Friday,1,2024,26,21953.0,350.61,0.0064,140
C,2024-01-27,5,Saturday,1,2024,27,15160.0,345.61,0.0085,129
C,2024-01-28,6,Sunday,1,2024,28,9395.0,315.12,0.0032,30
C,2024-01-29,0,Monday,1,2024,29,24402.0,353.25,0.0039,95
C,2024-01-30,1,Tuesday,1,2024,30,22952.0,346.11,0.0039,90
C,2024-01-31,2,Wednesday,1,2024,31,23564.0,342.53,0.0099,233
C,2024-02-01,3,Thursday,2,2024,1,26582.0,316.06,0.0021,56
C,2024-02-02,4,Friday,2,2024,2,26681.0,357.08,0.0451,1203
C,2024-02-03,5,Saturday,2,2024,3,18320.0,353.6,0.0439,804
C,2024-02-04,6,Sunday,2,2024,4,11629.0,339.73,0.0239,278
C,2024-02-05,0,Monday,2,2024,5,29469.0,323.03,0.007,206
C,2024-02-06,1,Tuesday,2,2024,6,25766.0,350.82,0.0051,131
C,2024-02-07,2,Wednesday,2,2024,7,23366.0,353.82,0.0034,79
C,2024-02-08,3,Thursday,2,2024,8,22637.0,349.61,0.0028,63
C,2024-02-09,4,Friday,2,2024,9,22877.0,351.39,0.0009,21
C,2024-02-10,5,Saturday,2,2024,10,15620.0,353.66,0.0048,75
C,2024-02-11,6,Sunday,2,2024,11,9000.0,344.71,0.0507,456
C,2024-02-12,0,Monday,2,2024,12,26633.0,331.36,0.0087,232
C,2024-02-13,1,Tuesday,2,2024,13,24292.0,355.25,0.0026,63
C,2024-02-14,2,Wednesday,2,2024,14,21927.0,350.43,0.0021,46
C,2024-02-15,3,Thursday,2,2024,15,23778.0,340.66,0.0046,109
C,2024-02-16,4,Friday,2,2024,16,23890.0,349.39,0.0053,127
C,2024-02-17,5,Saturday,2,2024,17,15746.0,344.78,0.0075,118
C,2024-02-18,6,Sunday,2,2024,18,10566.0,339.47,0.0363,384
C,2024-02-19,0,Monday,2,2024,19,21776.0,322.36,0.0028,61
C,2024-02-20,1,Tuesday,2,2024,20,24935.0,333.02,0.003,75
C,2024-02-21,2,Wednesday,2,2024,21,25750.0,344.11,0.0027,70
C,2024-02-22,3,Thursday,2,2024,22,23207.0,346.3,0.0076,176
C,2024-02-23,4,Friday,2,2024,23,23859.0,346.31,0.0081,193
C,2024-02-24,5,Saturday,2,2024,24,16050.0,344.02,0.0073,117
C,2024-02-25,6,Sunday,2,2024,25,10748.0,325.63,0.0182,196
C,2024-02-26,0,Monday,2,2024,26,25836.0,310.79,0.003,78
C,2024-02-27,1,Tuesday,2,2024,27,23300.0,344.14,0.0043,100
C,2024-02-28,2,Wednesday,2,2024,28,24038.0,333.22,0.0035,84
C,2024-02-29,3,Thursday,2,2024,29,25323.0,335.04,0.0095,241
C,2024-03-01,4,Friday,3,2024,1,28366.0,338.36,0.0094,267
C,2024-03-02,5,Saturday,3,2024,2,17714.0,336.89,0.0212,376
C,2024-03-03,6,Sunday,3,2024,3,11310.0,353.54,0.0185,209
C,2024-03-04,0,Monday,3,2024,4,29975.0,349.61,0.0199,597
C,2024-03-05,1,Tuesday,3,2024,5,26921.0,368.85,0.087,2342
C,2024-03-06,2,Wednesday,3,2024,6,25161.0,341.41,0.0206,518
C,2024-03-07,3,Thursday,3,2024,7,25192.0,370.13,0.0298,751
C,2024-03-08,4,Friday,3,2024,8,24007.0,353.49,0.0063,151
C,2024-03-09,5,Saturday,3,2024,9,15871.0,349.04,0.0044,70
C,2024-03-10,6,Sunday,3,2024,10,10137.0,351.75,0.0063,64
C,2024-03-11,0,Monday,3,2024,11,26734.0,358.05,0.0055,147
C,2024-03-12,1,Tuesday,3,2024,12,24755.0,339.13,0.007,173
C,2024-03-13,2,Wednesday,3,2024,13,24673.0,319.56,0.0037,91
C,2024-03-14,3,Thursday,3,2024,14,23425.0,356.01,0.0099,232
C,2024-03-15,4,Friday,3,2024,15,23743.0,358.17,0.0137,325
C,2024-03-16,5,Saturday,3,2024,16,15497.0,349.48,0.0085,132
C,2024-03-17,6,Sunday,3,2024,17,10269.0,354.0,0.0179,184
C,2024-03-18,0,Monday,3,2024,18,27636.0,350.29,0.0071,196
C,2024-03-19,1,Tuesday,3,2024,19,25622.0,345.23,0.0126,323
C,2024-03-20,2,Wednesday,3,2024,20,24587.0,333.98,0.0138,339
C,2024-03-21,3,Thursday,3,2024,21,23634.0,351.31,0.0027,64
C,2024-03-22,4,Friday,3,2024,22,22057.0,351.41,0.009,199
C,2024-03-23,5,Saturday,3,2024,23,15327.0,348.2,0.0175,268
C,2024-03-24,6,Sunday,3,2024,24,9721.0,350.39,0.011,107
C,2024-03-25,0,Monday,3,2024,25,25652.0,364.45,0.0124,318
C,2024-03-26,1,Tuesday,3,2024,26,22301.0,344.07,0.0059,132
C,2024-03-27,2,Wednesday,3,2024,27,23706.0,328.72,0.0232,550
C,2024-03-28,3,Thursday,3,2024,28,22732.0,361.56,0.0046,105
C,2024-03-29,4,Friday,3,2024,29,20764.0,349.12,0.0032,66
C,2024-03-30,5,Saturday,3,2024,30,13639.0,344.95,0.0123,168
C,2024-03-31,6,Sunday,3,2024,31,5386.0,342.72,0.0277,149
C,2024-04-01,0,Monday,4,2024,1,29720.0,333.02,0.0162,481
C,2024-04-02,1,Tuesday,4,2024,2,25859.0,325.28,0.0059,153
C,2024-04-03,2,Wednesday,4,2024,3,27131.0,342.7,0.0103,279
C,2024-04-04,3,Thursday,4,2024,4,26121.0,342.31,0.004,104
C,2024-04-05,4,Friday,4,2024,5,23967.0,345.6,0.0055,132
C,2024-04-06,5,Saturday,4,2024,6,15682.0,348.42,0.0041,64
C,2024-04-07,6,Sunday,4,2024,7,10086.0,341.6,0.0117,118
C,2024-04-08,0,Monday,4,2024,8,24508.0,333.78,0.0581,1424
C,2024-04-09,1,Tuesday,4,2024,9,24075.0,319.58,0.0009,22
C,2024-04-10,2,Wednesday,4,2024,10,23852.0,349.61,0.003,72
C,2024-04-11,3,Thursday,4,2024,11,22754.0,338.62,0.0032,73
C,2024-04-12,4,Friday,4,2024,12,23285.0,342.42,0.0043,100
C,2024-04-13,5,Saturday,4,2024,13,15083.0,342.85,0.0073,110
C,2024-04-14,6,Sunday,4,2024,14,10515.0,344.05,0.0111,117
C,2024-04-15,0,Monday,4,2024,15,26959.0,334.11,0.0337,909
C,2024-04-16,1,Tuesday,4,2024,16,24484.0,320.71,0.0024,59
C,2024-04-17,2,Wednesday,4,2024,17,23809.0,332.04,0.0027,64
C,2024-04-18,3,Thursday,4,2024,18,22808.0,338.61,0.0073,166
C,2024-04-19,4,Friday,4,2024,19,22825.0,341.72,0.0071,162
C,2024-04-20,5,Saturday,4,2024,20,15136.0,344.76,0.0106,160
C,2024-04-21,6,Sunday,4,2024,21,10505.0,341.32,0.0229,241
C,2024-04-22,0,Monday,4,2024,22,26933.0,329.15,0.0084,226
C,2024-04-23,1,Tuesday,4,2024,23,23081.0,314.41,0.0031,72
C,2024-04-24,2,Wednesday,4,2024,24,23098.0,346.97,0.0026,60
C,2024-04-25,3,Thursday,4,2024,25,22567.0,339.21,0.0084,190
C,2024-04-26,4,Friday,4,2024,26,22280.0,329.72,0.0045,100
C,2024-04-27,5,Saturday,4,2024,27,14692.0,330.12,0.0087,128
C,2024-04-28,6,Sunday,4,2024,28,10148.0,324.27,0.0173,176
C,2024-04-29,0,Monday,4,2024,29,26280.0,363.1,0.0572,1503
C,2024-04-30,1,Tuesday,4,2024,30,25188.0,346.88,0.0198,499
C,2024-05-01,2,Wednesday,5,2024,1,27653.0,316.87,0.0019,53
C,2024-05-02,3,Thursday,5,2024,2,25397.0,351.18,0.008,203
C,2024-05-03,4,Friday,5,2024,3,26168.0,352.4,0.0041,107
C,2024-05-04,5,Saturday,5,2024,4,16820.0,351.65,0.0048,81
C,2024-05-05,6,Sunday,5,2024,5,10112.0,343.06500000000005,0.0114,115
C,2024-05-06,0,Monday,5,2024,6,26748.0,335.87,0.01,267
C,2024-05-07,1,Tuesday,5,2024,7,24492.0,339.36,0.00605,148
C,2024-05-08,2,Wednesday,5,2024,8,23830.0,332.82500000000005,0.0058,138
C,2024-05-09,3,Thursday,5,2024,9,23233.0,340.76,0.00655,152
C,2024-05-10,4,Friday,5,2024,10,23268.0,342.07000000000005,0.007350000000000001,171
C,2024-05-11,5,Saturday,5,2024,11,15110.0,343.85,0.0086,130
C,2024-05-12,6,Sunday,5,2024,12,8162.0,346.05,0.0197,161
C,2024-05-13,0,Monday,5,2024,13,26132.0,346.11,0.0302,789
C,2024-05-14,1,Tuesday,5,2024,14,24354.0,342.66,0.0234,570
C,2024-05-15,2,Wednesday,5,2024,15,25217.0,322.79,0.0063,159
C,2024-05-16,3,Thursday,5,2024,16,23768.0,358.38,0.0136,323
C,2024-05-17,4,Friday,5,2024,17,23437.0,345.74,0.0204,478
C,2024-05-18,5,Saturday,5,2024,18,14761.0,347.18,0.0296,437
C,2024-05-19,6,Sunday,5,2024,19,9901.0,350.66,0.0274,271
C,2024-05-20,0,Monday,5,2024,20,26363.0,348.16,0.0144,380
C,2024-05-21,1,Tuesday,5,2024,21,23930.0,339.74,0.0242,579
C,2024-05-22,2,Wednesday,5,2024,22,23274.0,322.32,0.0088,205
C,2024-05-23,3,Thursday,5,2024,23,23980.0,350.4,0.0115,276
C,2024-05-24,4,Friday,5,2024,24,22158.0,343.89,0.0066,146
C,2024-05-25,5,Saturday,5,2024,25,14687.0,334.28,0.0111,163
C,2024-05-26,6,Sunday,5,2024,26,8720.0,339.62,0.0093,81
C,2024-05-27,0,Monday,5,2024,27,12426.0,325.84,0.0041,51
C,2024-05-28,1,Tuesday,5,2024,28,25849.0,318.05,0.0047,121
C,2024-05-29,2,Wednesday,5,2024,29,23492.0,292.49,0.0022,52
C,2024-05-30,3,Thursday,5,2024,30,23041.0,329.36,0.0185,426
C,2024-05-31,4,Friday,5,2024,31,25027.0,320.32,0.0064,160
C,2024-06-01,5,Saturday,6,2024,1,17543.0,342.94,0.014,246
C,2024-06-02,6,Sunday,6,2024,2,11620.0,339.3,0.0017,20
C,2024-06-03,0,Monday,6,2024,3,30859.0,333.82,0.0033,102
C,2024-06-04,1,Tuesday,6,2024,4,26938.0,340.13,0.0023,62
C,2024-06-05,2,Wednesday,6,2024,5,25705.0,333.61,0.0036,93
C,2024-06-06,3,Thursday,6,2024,6,23898.0,324.11,0.0029,69
C,2024-06-07,4,Friday,6,2024,7,22988.0,325.13,0.0076,175
C,2024-06-08,5,Saturday,6,2024,8,15035.0,346.76,0.0051,77
C,2024-06-09,6,Sunday,6,2024,9,9968.0,340.54,0.0024,24
C,2024-06-10,0,Monday,6,2024,10,26820.0,335.94,0.0045,121
C,2024-06-11,1,Tuesday,6,2024,11,24021.0,339.59,0.0049,118
C,2024-06-12,2,Wednesday,6,2024,12,23552.0,334.07,0.0053,125
C,2024-06-13,3,Thursday,6,2024,13,22778.0,317.04,0.0061,139
C,2024-06-14,4,Friday,6,2024,14,23276.0,325.78,0.0084,196
C,2024-06-15,5,Saturday,6,2024,15,14831.0,341.26,0.0033,49
C,2024-06-16,6,Sunday,6,2024,16,8648.0,339.39,0.0022,19
C,2024-06-17,0,Monday,6,2024,17,26763.0,334.85,0.0095,254
C,2024-06-18,1,Tuesday,6,2024,18,24501.0,329.12,0.0062,152
C,2024-06-19,2,Wednesday,6,2024,19,23216.0,340.66,0.0077,179
C,2024-06-20,3,Thursday,6,2024,20,24554.0,325.43,0.0065,160
C,2024-06-21,4,Friday,6,2024,21,24108.0,321.2,0.0089,215
C,2024-06-22,5,Saturday,6,2024,22,15477.0,342.28,0.0173,268
C,2024-06-23,6,Sunday,6,2024,23,10536.0,343.41,0.0024,25
C,2024-06-24,0,Monday,6,2024,24,26564.0,335.8,0.0105,279
C,2024-06-25,1,Tuesday,6,2024,25,24308.0,336.15,0.0102,248
C,2024-06-26,2,Wednesday,6,2024,26,23037.0,330.91,0.0105,242
C,2024-06-27,3,Thursday,6,2024,27,22647.0,318.16,0.0047,106
C,2024-06-28,4,Friday,6,2024,28,22163.0,312.02,0.0139,308
C,2024-06-29,5,Saturday,6,2024,29,15440.0,333.49,0.0078,120
C,2024-06-30,6,Sunday,6,2024,30,10436.0,350.71,0.0173,181
C,2024-07-01,0,Monday,7,2024,1,29844.0,337.32,0.006,179
C,2024-07-02,1,Tuesday,7,2024,2,25366.0,341.93,0.0182,462
C,2024-07-03,2,Wednesday,7,2024,3,25057.0,346.14,0.0143,358
C,2024-07-04,3,Thursday,7,2024,4,10669.0,342.87,0.0066,70
C,2024-07-05,4,Friday,7,2024,5,23259.0,334.18,0.0098,228
C,2024-07-06,5,Saturday,7,2024,6,14224.0,309.07,0.0037,53
C,2024-07-07,6,Sunday,7,2024,7,10079.0,344.97,0.0056,56
C,2024-07-08,0,Monday,7,2024,8,27531.0,344.37,0.0088,242
C,2024-07-09,1,Tuesday,7,2024,9,24988.0,337.43,0.0113,282
C,2024-07-10,2,Wednesday,7,2024,10,23820.0,343.14,0.0095,226
C,2024-07-11,3,Thursday,7,2024,11,22718.0,343.63,0.0212,482
C,2024-07-12,4,Friday,7,2024,12,21909.0,343.12,0.0187,410
C,2024-07-13,5,Saturday,7,2024,13,14472.0,324.61,0.0113,164
C,2024-07-14,6,Sunday,7,2024,14,9747.0,355.49,0.031,302
C,2024-07-15,0,Monday,7,2024,15,25811.0,344.21,0.0311,803
C,2024-07-16,1,Tuesday,7,2024,16,22971.0,350.43,0.0244,560
C,2024-07-17,2,Wednesday,7,2024,17,22681.0,346.31,0.0229,519
C,2024-07-18,3,Thursday,7,2024,18,21844.0,340.13,0.0088,192
C,2024-07-19,4,Friday,7,2024,19,22116.0,331.17,0.0139,307
C,2024-07-20,5,Saturday,7,2024,20,14538.0,322.58,0.0167,243
C,2024-07-21,6,Sunday,7,2024,21,9869.0,351.77,0.017,168
C,2024-07-22,0,Monday,7,2024,22,24841.0,346.0,0.0257,638
C,2024-07-23,1,Tuesday,7,2024,23,22083.0,340.49,0.021,464
C,2024-07-24,2,Wednesday,7,2024,24,21243.0,336.71,0.0187,397
C,2024-07-25,3,Thursday,7,2024,25,21402.0,336.35,0.0111,238
C,2024-07-26,4,Friday,7,2024,26,20631.0,324.96,0.0079,163
C,2024-07-27,5,Saturday,7,2024,27,13721.0,315.51,0.0093,128
C,2024-07-28,6,Sunday,7,2024,28,9272.0,344.95,0.0149,138
C,2024-07-29,0,Monday,7,2024,29,23180.0,337.61,0.0156,362
C,2024-07-30,1,Tuesday,7,2024,30,21392.0,336.99,0.004,86
C,2024-07-31,2,Wednesday,7,2024,31,22000.0,337.33,0.0031,68
C,2024-08-01,3,Thursday,8,2024,1,24376.0,336.1,0.007,171
C,2024-08-02,4,Friday,8,2024,2,23876.0,337.29,0.0039,93
C,2024-08-03,5,Saturday,8,2024,3,15758.0,333.33,0.0026,41
C,2024-08-04,6,Sunday,8,2024,4,10463.0,314.74,0.0019,20
C,2024-08-05,0,Monday,8,2024,5,25956.0,346.2,0.0021,55
C,2024-08-06,1,Tuesday,8,2024,6,23713.0,346.15,0.0017,40
C,2024-08-07,2,Wednesday,8,2024,7,22646.0,339.92,0.006,136
C,2024-08-08,3,Thursday,8,2024,8,21690.0,343.25,0.0047,102
C,2024-08-09,4,Friday,8,2024,9,21283.0,331.8,0.0113,240
C,2024-08-10,5,Saturday,8,2024,10,14064.0,320.23,0.0026,37
C,2024-08-11,6,Sunday,8,2024,11,9865.0,307.9,0.0012,12
C,2024-08-12,0,Monday,8,2024,12,24663.0,347.28,0.0064,158
C,2024-08-13,1,Tuesday,8,2024,13,22390.0,340.03,0.0058,130
C,2024-08-14,2,Wednesday,8,2024,14,23168.0,343.06,0.0055,127
C,2024-08-15,3,Thursday,8,2024,15,23218.0,341.9,0.006,139
C,2024-08-16,4,Friday,8,2024,16,22550.0,334.77,0.003,68
C,2024-08-17,5,Saturday,8,2024,17,14930.0,320.62,0.0035,52
C,2024-08-18,6,Sunday,8,2024,18,10190.0,300.24,0.0061,62
C,2024-08-19,0,Monday,8,2024,19,25018.0,353.82,0.0248,620
C,2024-08-20,1,Tuesday,8,2024,20,23130.0,349.75,0.0118,273
C,2024-08-21,2,Wednesday,8,2024,21,23002.0,344.1,0.0095,219
C,2024-08-22,3,Thursday,8,2024,22,22006.0,347.25,0.0103,227
C,2024-08-23,4,Friday,8,2024,23,21979.0,343.98,0.0166,365
C,2024-08-24,5,Saturday,8,2024,24,14269.0,328.21,0.0084,120
C,2024-08-25,6,Sunday,8,2024,25,10306.0,313.89,0.0068,70
C,2024-08-26,0,Monday,8,2024,26,23706.0,348.67,0.0061,145
C,2024-08-27,1,Tuesday,8,2024,27,22131.0,337.49,0.0081,179
C,2024-08-28,2,Wednesday,8,2024,28,22414.0,333.75,0.0131,294
C,2024-08-29,3,Thursday,8,2024,29,21343.0,346.42,0.0559,1193
C,2024-08-30,4,Friday,8,2024,30,21826.0,343.3,0.0122,266
C,2024-08-31,5,Saturday,8,2024,31,15384.0,340.79,0.0229,352
C,2024-09-01,6,Sunday,9,2024,1,10608.0,333.03,0.0099,105
C,2024-09-02,0,Monday,9,2024,2,14620.0,311.08,0.0028,41
C,2024-09-03,1,Tuesday,9,2024,3,28572.0,358.6,0.038,1086
C,2024-09-04,2,Wednesday,9,2024,4,25882.0,347.92,0.0047,122
C,2024-09-05,3,Thursday,9,2024,5,24291.0,336.45,0.0113,274
C,2024-09-06,4,Friday,9,2024,6,22187.0,339.59,0.01,222
C,2024-09-07,5,Saturday,9,2024,7,14810.0,335.51,0.005,74
C,2024-09-08,6,Sunday,9,2024,8,9931.0,323.31,0.0027,27
C,2024-09-09,0,Monday,9,2024,9,25596.0,315.69,0.0091,233
C,2024-09-10,1,Tuesday,9,2024,10,22996.0,350.17,0.0233,536
C,2024-09-11,2,Wednesday,9,2024,11,22505.0,346.95,0.0147,331
C,2024-09-12,3,Thursday,9,2024,12,22478.0,342.63,0.024,539
C,2024-09-13,4,Friday,9,2024,13,21805.0,337.1,0.0126,275
C,2024-09-14,5,Saturday,9,2024,14,14449.0,328.03,0.0087,126
C,2024-09-15,6,Sunday,9,2024,15,9920.0,339.1,0.0127,126
C,2024-09-16,0,Monday,9,2024,16,24813.0,322.58,0.011,273
C,2024-09-17,1,Tuesday,9,2024,17,22467.0,347.21,0.017,382
C,2024-09-18,2,Wednesday,9,2024,18,21897.0,344.04,0.0148,324
C,2024-09-19,3,Thursday,9,2024,19,21496.0,339.89,0.0165,355
C,2024-09-20,4,Friday,9,2024,20,21368.0,333.57,0.0108,231
C,2024-09-21,5,Saturday,9,2024,21,14224.0,338.62,0.0068,97
C,2024-09-22,6,Sunday,9,2024,22,9828.0,326.5,0.0057,56
C,2024-09-23,0,Monday,9,2024,23,23858.0,308.16,0.0019,45
C,2024-09-24,1,Tuesday,9,2024,24,21438.0,321.39,0.0044,94
C,2024-09-25,2,Wednesday,9,2024,25,22228.0,346.47,0.0103,229
C,2024-09-26,3,Thursday,9,2024,26,20375.0,338.09,0.0116,236
C,2024-09-27,4,Friday,9,2024,27,19350.0,331.5,0.0059,114
C,2024-09-28,5,Saturday,9,2024,28,13071.0,320.6,0.0135,176
C,2024-09-29,6,Sunday,9,2024,29,9232.0,335.95,0.008,74
C,2024-09-30,0,Monday,9,2024,30,24261.0,335.8,0.0223,541
C,2024-10-01,1,Tuesday,10,2024,1,25757.0,332.92,0.0073,188
C,2024-10-02,2,Wednesday,10,2024,2,23791.0,312.84,0.0051,121
C,2024-10-03,3,Thursday,10,2024,3,23904.0,343.85,0.0106,253
C,2024-10-04,4,Friday,10,2024,4,22690.0,347.32,0.0037,84
C,2024-10-05,5,Saturday,10,2024,5,14068.0,340.04,0.0027,38
C,2024-10-06,6,Sunday,10,2024,6,9568.0,334.76,0.0048,46
C,2024-10-07,0,Monday,10,2024,7,23412.0,339.32,0.003,70
C,2024-10-08,1,Tuesday,10,2024,8,21300.0,326.69,0.0028,60
C,2024-10-09,2,Wednesday,10,2024,9,19323.0,303.94,0.0014,27
C,2024-10-10,3,Thursday,10,2024,10,19355.0,350.48,0.0154,298
C,2024-10-11,4,Friday,10,2024,11,19716.0,337.57,0.0069,136
C,2024-10-12,5,Saturday,10,2024,12,13191.0,339.67,0.0109,144
C,2024-10-13,6,Sunday,10,2024,13,9319.0,339.08,0.0166,155
C,2024-10-14,0,Monday,10,2024,14,20625.0,338.26,0.0149,307
C,2024-10-15,1,Tuesday,10,2024,15,21392.0,334.42,0.0186,398
C,2024-10-16,2,Wednesday,10,2024,16,21972.0,315.57,0.013,286
C,2024-10-17,3,Thursday,10,2024,17,21144.0,343.71,0.0104,220
C,2024-10-18,4,Friday,10,2024,18,20444.0,346.49,0.0124,254
C,2024-10-19,5,Saturday,10,2024,19,13546.0,341.85,0.0091,123
C,2024-10-20,6,Sunday,10,2024,20,9448.0,338.15,0.0093,88
C,2024-10-21,0,Monday,10,2024,21,24558.0,336.66,0.0334,820
C,2024-10-22,1,Tuesday,10,2024,22,22700.0,325.43,0.0111,252
C,2024-10-23,2,Wednesday,10,2024,23,21949.0,301.0,0.0017,37
C,2024-10-24,3,Thursday,10,2024,24,21078.0,315.01,0.0013,27
C,2024-10-25,4,Friday,10,2024,25,20565.0,345.29,0.0063,130
C,2024-10-26,5,Saturday,10,2024,26,13258.0,342.02,0.0282,374
C,2024-10-27,6,Sunday,10,2024,27,9290.0,337.01,0.0064,59
C,2024-10-28,0,Monday,10,2024,28,22733.0,331.42,0.0068,155
C,2024-10-29,1,Tuesday,10,2024,29,21111.0,321.21,0.0158,334
C,2024-10-30,2,Wednesday,10,2024,30,19820.0,323.39,0.0036,71
C,2024-10-31,3,Thursday,10,2024,31,19779.0,319.21,0.0015,30
C,2024-11-01,4,Friday,11,2024,1,24495.0,346.56,0.0218,534
C,2024-11-02,5,Saturday,11,2024,2,16521.0,342.15,0.0059,97
C,2024-11-03,6,Sunday,11,2024,3,11653.0,334.58,0.0081,94
C,2024-11-04,0,Monday,11,2024,4,26664.0,338.22,0.0051,136
C,2024-11-05,1,Tuesday,11,2024,5,22032.0,338.25,0.0049,108
C,2024-11-06,2,Wednesday,11,2024,6,21815.0,331.46,0.0041,89
C,2024-11-07,3,Thursday,11,2024,7,22814.0,317.49,0.0055,125
C,2024-11-08,4,Friday,11,2024,8,22067.0,349.61,0.0084,185
C,2024-11-09,5,Saturday,11,2024,9,14642.0,341.34,0.0099,145
C,2024-11-10,6,Sunday,11,2024,10,10155.0,343.4,0.0222,225
C,2024-11-11,0,Monday,11,2024,11,21263.0,338.58,0.0104,221
C,2024-11-12,1,Tuesday,11,2024,12,23257.0,335.76,0.0107,249
C,2024-11-13,2,Wednesday,11,2024,13,23056.0,327.92,0.0131,302
C,2024-11-14,3,Thursday,11,2024,14,22691.0,304.14,0.0064,145
C,2024-11-15,4,Friday,11,2024,15,22591.0,348.33,0.013,294
C,2024-11-16,5,Saturday,11,2024,16,15017.0,347.94,0.0209,314
C,2024-11-17,6,Sunday,11,2024,17,10343.0,336.89,0.0183,189
C,2024-11-18,0,Monday,11,2024,18,25016.0,356.11,0.0287,718
C,2024-11-19,1,Tuesday,11,2024,19,23171.0,347.99,0.015,348
