portfolio,date,interval,day_of_week,day_of_week_name,month_name,calls_offered,abandoned_calls,abandon_rate,cct_seconds
A,2025-04-08,22:30,1,Tuesday,April,22.0,4,0.1818,273.33
A,2025-04-08,23:00,1,Tuesday,April,15.0,0,0.0,427.93
A,2025-04-08,23:30,1,Tuesday,April,8.0,0,0.0,339.0
A,2025-04-09,00:00,2,Wednesday,April,8.0,0,0.0,279.38
A,2025-04-09,00:30,2,Wednesday,April,4.0,0,0.0,150.5
A,2025-04-09,01:00,2,Wednesday,April,2.0,0,0.0,250.5
A,2025-04-09,01:30,2,Wednesday,April,1.0,0,0.0,315.0
A,2025-04-09,02:00,2,Wednesday,April,2.0,0,0.0,257.0
A,2025-04-09,02:30,2,Wednesday,April,1.0,0,0.0,170.0
A,2025-04-09,03:00,2,Wednesday,April,2.0,0,0.0,288.5
A,2025-04-09,03:30,2,Wednesday,April,3.0,0,0.0,441.67
A,2025-04-09,04:00,2,Wednesday,April,2.0,0,0.0,183.5
A,2025-04-09,04:30,2,Wednesday,April,1.0,0,0.0,220.0
A,2025-04-09,05:00,2,Wednesday,April,1.0,0,0.0,549.0
A,2025-04-09,05:30,2,Wednesday,April,1.0,0,0.0,226.0
A,2025-04-09,06:00,2,Wednesday,April,3.0,0,0.0,286.67
A,2025-04-09,06:30,2,Wednesday,April,1.0,0,0.0,117.0
A,2025-04-09,07:00,2,Wednesday,April,3.0,0,0.0,286.67
A,2025-04-09,07:30,2,Wednesday,April,8.0,0,0.0,356.88
A,2025-04-09,08:00,2,Wednesday,April,44.0,0,0.0,258.14
A,2025-04-09,08:30,2,Wednesday,April,90.0,3,0.0333,280.07
A,2025-04-09,09:00,2,Wednesday,April,121.0,1,0.0083,317.23
A,2025-04-09,09:30,2,Wednesday,April,154.0,1,0.0065,323.79
A,2025-04-09,10:00,2,Wednesday,April,185.0,2,0.0108,324.23
A,2025-04-09,10:30,2,Wednesday,April,190.0,0,0.0,324.04
A,2025-04-09,11:00,2,Wednesday,April,221.0,0,0.0,308.81
A,2025-04-09,11:30,2,Wednesday,April,218.0,1,0.0046,306.63
A,2025-04-09,12:00,2,Wednesday,April,232.0,3,0.0129,315.1
A,2025-04-09,12:30,2,Wednesday,April,220.0,1,0.0045,318.79
A,2025-04-09,13:00,2,Wednesday,April,204.0,0,0.0,292.59
A,2025-04-09,13:30,2,Wednesday,April,197.0,0,0.0,317.41
A,2025-04-09,14:00,2,Wednesday,April,205.0,0,0.0,324.2
A,2025-04-09,14:30,2,Wednesday,April,230.0,0,0.0,310.72
A,2025-04-09,15:00,2,Wednesday,April,253.0,0,0.0,331.55
A,2025-04-09,15:30,2,Wednesday,April,226.0,1,0.0044,311.28
A,2025-04-09,16:00,2,Wednesday,April,202.0,0,0.0,328.49
A,2025-04-09,16:30,2,Wednesday,April,197.0,1,0.0051,295.94
A,2025-04-09,17:00,2,Wednesday,April,196.0,0,0.0,330.655
A,2025-04-09,17:30,2,Wednesday,April,157.0,0,0.00285,318.65999999999997
A,2025-04-09,18:00,2,Wednesday,April,153.0,0,0.0,311.86
A,2025-04-09,18:30,2,Wednesday,April,139.0,0,0.0,349.71000000000004
A,2025-04-09,19:00,2,Wednesday,April,80.0,0,0.0,339.36
A,2025-04-09,19:30,2,Wednesday,April,52.0,0,0.0,328.54499999999996
A,2025-04-09,20:00,2,Wednesday,April,44.0,0,0.0,304.45
A,2025-04-09,20:30,2,Wednesday,April,40.0,0,0.0,298.675
A,2025-04-09,21:00,2,Wednesday,April,20.0,0,0.01065,307.945
A,2025-04-09,21:30,2,Wednesday,April,14.0,0,0.0,300.37
A,2025-04-09,22:00,2,Wednesday,April,20.0,0,0.0,305.61
A,2025-04-09,22:30,2,Wednesday,April,12.0,1,0.1,279.27
A,2025-04-09,23:00,2,Wednesday,April,6.0,0,0.0,328.0
A,2025-04-09,23:30,2,Wednesday,April,5.0,0,0.0,263.33
A,2025-04-10,00:00,3,Thursday,April,4.0,0,0.0,312.17
A,2025-04-10,00:30,3,Thursday,April,4.0,0,0.0,291.46
A,2025-04-10,01:00,3,Thursday,April,3.0,0,0.0,292.5
A,2025-04-10,01:30,3,Thursday,April,2.0,0,0.0,379.5
A,2025-04-10,02:00,3,Thursday,April,1.0,0,0.0,154.0
A,2025-04-10,02:30,3,Thursday,April,0.0,0,0.0,0.0
A,2025-04-10,03:00,3,Thursday,April,1.0,0,0.0,315.0
A,2025-04-10,03:30,3,Thursday,April,2.0,0,0.0,286.0
A,2025-04-10,04:00,3,Thursday,April,1.5,0,0.0,235.5
A,2025-04-10,04:30,3,Thursday,April,1.0,0,0.0,470.0
A,2025-04-10,05:00,3,Thursday,April,3.0,0,0.0,169.67
A,2025-04-10,05:30,3,Thursday,April,3.0,0,0.0,141.33
A,2025-04-10,06:00,3,Thursday,April,4.0,2,0.5,307.0
A,2025-04-10,06:30,3,Thursday,April,2.0,0,0.0,271.0
A,2025-04-10,07:00,3,Thursday,April,8.0,1,0.125,321.57
A,2025-04-10,07:30,3,Thursday,April,15.0,2,0.1333,245.62
A,2025-04-10,08:00,3,Thursday,April,46.0,0,0.0,282.2
A,2025-04-10,08:30,3,Thursday,April,65.0,1,0.0154,328.0
A,2025-04-10,09:00,3,Thursday,April,106.0,0,0.0,315.42
A,2025-04-10,09:30,3,Thursday,April,129.0,0,0.0,305.79
A,2025-04-10,10:00,3,Thursday,April,173.0,4,0.0231,308.44
A,2025-04-10,10:30,3,Thursday,April,216.0,2,0.0093,306.94
A,2025-04-10,11:00,3,Thursday,April,215.0,0,0.0,305.64
A,2025-04-10,11:30,3,Thursday,April,230.0,4,0.0174,340.47
A,2025-04-10,12:00,3,Thursday,April,228.0,0,0.0,324.37
A,2025-04-10,12:30,3,Thursday,April,254.0,2,0.0079,293.73
A,2025-04-10,13:00,3,Thursday,April,215.0,0,0.0,286.83
A,2025-04-10,13:30,3,Thursday,April,203.0,0,0.0,322.07
A,2025-04-10,14:00,3,Thursday,April,255.0,2,0.0078,307.36
A,2025-04-10,14:30,3,Thursday,April,247.0,0,0.0,311.53
A,2025-04-10,15:00,3,Thursday,April,226.0,3,0.0133,327.03
A,2025-04-10,15:30,3,Thursday,April,209.0,19,0.0909,329.06
A,2025-04-10,16:00,3,Thursday,April,245.0,10,0.0408,329.43
A,2025-04-10,16:30,3,Thursday,April,195.0,0,0.0,330.95
A,2025-04-10,17:00,3,Thursday,April,193.0,2,0.0104,331.29
A,2025-04-10,17:30,3,Thursday,April,177.0,0,0.0,354.5
A,2025-04-10,18:00,3,Thursday,April,166.0,2,0.012,370.43
A,2025-04-10,18:30,3,Thursday,April,134.0,0,0.0,320.18
A,2025-04-10,19:00,3,Thursday,April,89.0,1,0.0112,372.08
A,2025-04-10,19:30,3,Thursday,April,61.0,0,0.0,309.2
A,2025-04-10,20:00,3,Thursday,April,54.0,0,0.0,333.69
A,2025-04-10,20:30,3,Thursday,April,30.0,1,0.0333,336.38
A,2025-04-10,21:00,3,Thursday,April,27.0,0,0.0,467.85
A,2025-04-10,21:30,3,Thursday,April,22.0,0,0.0,320.05
A,2025-04-10,22:00,3,Thursday,April,17.0,0,0.0,195.76
A,2025-04-10,22:30,3,Thursday,April,10.0,0,0.0,400.7
A,2025-04-10,23:00,3,Thursday,April,7.0,0,0.0,127.0
A,2025-04-10,23:30,3,Thursday,April,12.0,1,0.0833,364.0
A,2025-04-11,00:00,4,Friday,April,3.0,0,0.0,566.67
A,2025-04-11,00:30,4,Friday,April,4.0,0,0.0,124.75
A,2025-04-11,01:00,4,Friday,April,3.0,0,0.0,305.0
A,2025-04-11,01:30,4,Friday,April,4.0,0,0.0,207.75
A,2025-04-11,02:00,4,Friday,April,2.0,0,0.0,256.5
A,2025-04-11,02:30,4,Friday,April,1.0,0,0.0,426.0
A,2025-04-11,03:00,4,Friday,April,6.0,1,0.1667,159.6
A,2025-04-11,03:30,4,Friday,April,5.0,0,0.0,52.2
A,2025-04-11,04:00,4,Friday,April,3.0,0,0.0,40.33
A,2025-04-11,04:30,4,Friday,April,1.0,0,0.0,243.75
A,2025-04-11,05:00,4,Friday,April,1.0,0,0.0,231.0
A,2025-04-11,05:30,4,Friday,April,0.0,0,0.0,0.0
A,2025-04-11,06:00,4,Friday,April,1.0,0,0.0,234.0
A,2025-04-11,06:30,4,Friday,April,6.0,2,0.3333,340.5
A,2025-04-11,07:00,4,Friday,April,7.0,1,0.1429,454.0
A,2025-04-11,07:30,4,Friday,April,15.0,2,0.1333,243.85
A,2025-04-11,08:00,4,Friday,April,36.0,0,0.0,304.78
A,2025-04-11,08:30,4,Friday,April,78.0,0,0.0,293.63
A,2025-04-11,09:00,4,Friday,April,122.0,0,0.0,291.64
A,2025-04-11,09:30,4,Friday,April,118.0,0,0.0,332.45
A,2025-04-11,10:00,4,Friday,April,148.0,0,0.0,332.84
A,2025-04-11,10:30,4,Friday,April,190.0,1,0.0053,308.47
A,2025-04-11,11:00,4,Friday,April,251.0,0,0.0,330.46
A,2025-04-11,11:30,4,Friday,April,222.0,0,0.0,317.86
A,2025-04-11,12:00,4,Friday,April,287.0,11,0.0383,287.01
A,2025-04-11,12:30,4,Friday,April,210.0,0,0.0,326.19
A,2025-04-11,13:00,4,Friday,April,248.0,6,0.0242,329.41
A,2025-04-11,13:30,4,Friday,April,248.0,0,0.0,325.49
A,2025-04-11,14:00,4,Friday,April,228.0,2,0.0088,306.76
A,2025-04-11,14:30,4,Friday,April,250.0,2,0.008,331.1
A,2025-04-11,15:00,4,Friday,April,233.0,0,0.0,328.32
A,2025-04-11,15:30,4,Friday,April,250.0,3,0.012,347.03
A,2025-04-11,16:00,4,Friday,April,232.0,1,0.0043,388.51
A,2025-04-11,16:30,4,Friday,April,215.0,0,0.0,356.52
A,2025-04-11,17:00,4,Friday,April,192.0,0,0.0,365.09
A,2025-04-11,17:30,4,Friday,April,154.0,2,0.013,344.28
A,2025-04-11,18:00,4,Friday,April,142.0,0,0.0,307.11
A,2025-04-11,18:30,4,Friday,April,107.0,0,0.0,347.25
A,2025-04-11,19:00,4,Friday,April,89.0,1,0.0112,364.36
A,2025-04-11,19:30,4,Friday,April,58.0,0,0.0,324.59
A,2025-04-11,20:00,4,Friday,April,45.0,0,0.0,308.18
A,2025-04-11,20:30,4,Friday,April,41.0,0,0.0,293.61
A,2025-04-11,21:00,4,Friday,April,27.0,0,0.0,304.07
A,2025-04-11,21:30,4,Friday,April,18.0,0,0.0,291.94
A,2025-04-11,22:00,4,Friday,April,21.0,0,0.0,199.62
A,2025-04-11,22:30,4,Friday,April,13.0,9,0.6923,660.5
A,2025-04-11,23:00,4,Friday,April,10.0,1,0.1,373.44
A,2025-04-11,23:30,4,Friday,April,15.0,0,0.0,221.4
A,2025-04-12,00:00,5,Saturday,April,5.0,0,0.0,254.8
A,2025-04-12,00:30,5,Saturday,April,4.0,0,0.0,416.5
A,2025-04-12,01:00,5,Saturday,April,4.0,0,0.0,248.5
A,2025-04-12,01:30,5,Saturday,April,2.0,0,0.0,495.0
A,2025-04-12,02:00,5,Saturday,April,1.0,0,0.0,253.25
A,2025-04-12,02:30,5,Saturday,April,2.0,0,0.0,294.0
A,2025-04-12,03:00,5,Saturday,April,1.0,0,0.0,270.5
A,2025-04-12,03:30,5,Saturday,April,3.0,0,0.0,37.67
A,2025-04-12,04:00,5,Saturday,April,3.0,0,0.0,158.67
A,2025-04-12,04:30,5,Saturday,April,1.0,0,0.0,190.33499999999998
A,2025-04-12,05:00,5,Saturday,April,1.0,0,0.0,334.0
A,2025-04-12,05:30,5,Saturday,April,1.0,0,0.0,121.875
A,2025-04-12,06:00,5,Saturday,April,1.5,0,0.0,212.25
A,2025-04-12,06:30,5,Saturday,April,1.0,1,1.0,287.33
A,2025-04-12,07:00,5,Saturday,April,4.0,0,0.0,191.5
A,2025-04-12,07:30,5,Saturday,April,10.0,0,0.0,333.0
A,2025-04-12,08:00,5,Saturday,April,33.0,1,0.0303,239.09
A,2025-04-12,08:30,5,Saturday,April,44.0,0,0.0,268.2
A,2025-04-12,09:00,5,Saturday,April,65.0,1,0.0154,259.36
A,2025-04-12,09:30,5,Saturday,April,75.0,4,0.0533,291.52
A,2025-04-12,10:00,5,Saturday,April,101.0,5,0.0504,315.68
A,2025-04-12,10:30,5,Saturday,April,123.5,0,0.0,264.52
A,2025-04-12,11:00,5,Saturday,April,138.5,2,0.0132,307.97
A,2025-04-12,11:30,5,Saturday,April,138.5,3,0.0196,320.36
A,2025-04-12,12:00,5,Saturday,April,155.5,1,0.0062,295.57
A,2025-04-12,12:30,5,Saturday,April,166.0,0,0.0,272.39
A,2025-04-12,13:00,5,Saturday,April,166.0,12,0.0695,309.17
A,2025-04-12,13:30,5,Saturday,April,165.0,0,0.0,304.92
A,2025-04-12,14:00,5,Saturday,April,153.0,0,0.0,264.96
A,2025-04-12,14:30,5,Saturday,April,154.0,0,0.0,271.25
A,2025-04-12,15:00,5,Saturday,April,158.0,2,0.0114,304.76
A,2025-04-12,15:30,5,Saturday,April,161.0,1,0.0058,341.41
A,2025-04-12,16:00,5,Saturday,April,147.5,0,0.0,338.13
A,2025-04-12,16:30,5,Saturday,April,136.5,0,0.0,285.88
A,2025-04-12,17:00,5,Saturday,April,126.0,10,0.0758,312.93
A,2025-04-12,17:30,5,Saturday,April,111.0,0,0.0,357.05
A,2025-04-12,18:00,5,Saturday,April,124.0,0,0.0,302.91
A,2025-04-12,18:30,5,Saturday,April,95.0,0,0.0,315.31
A,2025-04-12,19:00,5,Saturday,April,61.0,1,0.0164,345.78
A,2025-04-12,19:30,5,Saturday,April,51.0,0,0.0,298.27
A,2025-04-12,20:00,5,Saturday,April,38.0,0,0.0,304.29
A,2025-04-12,20:30,5,Saturday,April,20.0,0,0.0,362.25
A,2025-04-12,21:00,5,Saturday,April,18.0,3,0.1667,303.4
A,2025-04-12,21:30,5,Saturday,April,19.0,0,0.0,397.42
A,2025-04-12,22:00,5,Saturday,April,9.0,0,0.0,209.89
A,2025-04-12,22:30,5,Saturday,April,8.0,2,0.25,250.33
A,2025-04-12,23:00,5,Saturday,April,9.0,2,0.2222,215.0
A,2025-04-12,23:30,5,Saturday,April,8.0,0,0.0,432.38
A,2025-04-13,00:00,6,Sunday,April,2.0,0,0.0,193.5
A,2025-04-13,00:30,6,Sunday,April,1.0,0,0.0,156.0
A,2025-04-13,01:00,6,Sunday,April,1.0,0,0.0,0.0
A,2025-04-13,01:30,6,Sunday,April,2.0,0,0.0,243.5
A,2025-04-13,02:00,6,Sunday,April,1.0,0,0.0,161.0
A,2025-04-13,02:30,6,Sunday,April,1.0,0,0.0,192.75
A,2025-04-13,03:00,6,Sunday,April,1.0,0,0.0,476.0
A,2025-04-13,03:30,6,Sunday,April,2.0,0,0.0,502.0
A,2025-04-13,04:00,6,Sunday,April,1.0,0,0.0,362.16499999999996
A,2025-04-13,04:30,6,Sunday,April,1.0,0,0.0,241.0
A,2025-04-13,05:00,6,Sunday,April,2.0,0,0.0,179.0
A,2025-04-13,05:30,6,Sunday,April,2.0,0,0.0,196.0
A,2025-04-13,06:00,6,Sunday,April,3.0,0,0.0,47.67
A,2025-04-13,06:30,6,Sunday,April,1.0,0,0.0,52.0
A,2025-04-13,07:00,6,Sunday,April,4.0,0,0.0,315.75
A,2025-04-13,07:30,6,Sunday,April,6.0,0,0.0,297.33
A,2025-04-13,08:00,6,Sunday,April,5.0,0,0.0,219.8
A,2025-04-13,08:30,6,Sunday,April,9.0,0,0.0,315.44
A,2025-04-13,09:00,6,Sunday,April,13.0,0,0.0,214.08
A,2025-04-13,09:30,6,Sunday,April,23.0,0,0.0,407.91
A,2025-04-13,10:00,6,Sunday,April,22.0,0,0.0,250.14
A,2025-04-13,10:30,6,Sunday,April,31.0,0,0.0,342.94
A,2025-04-13,11:00,6,Sunday,April,31.0,0,0.0,316.26
A,2025-04-13,11:30,6,Sunday,April,33.0,0,0.0,263.58
A,2025-04-13,12:00,6,Sunday,April,51.0,0,0.0,272.14
A,2025-04-13,12:30,6,Sunday,April,65.0,0,0.0,264.43
A,2025-04-13,13:00,6,Sunday,April,69.0,2,0.029,285.31
A,2025-04-13,13:30,6,Sunday,April,83.0,1,0.012,274.71
A,2025-04-13,14:00,6,Sunday,April,69.0,1,0.0145,328.84
A,2025-04-13,14:30,6,Sunday,April,78.0,4,0.0513,350.73
A,2025-04-13,15:00,6,Sunday,April,91.0,4,0.044,332.31
A,2025-04-13,15:30,6,Sunday,April,65.0,1,0.0154,337.77
A,2025-04-13,16:00,6,Sunday,April,82.0,0,0.0,294.49
A,2025-04-13,16:30,6,Sunday,April,75.0,0,0.0,314.2
A,2025-04-13,17:00,6,Sunday,April,54.0,2,0.037,225.77
A,2025-04-13,17:30,6,Sunday,April,54.0,1,0.0185,263.85
A,2025-04-13,18:00,6,Sunday,April,46.0,1,0.0217,298.38
A,2025-04-13,18:30,6,Sunday,April,39.0,0,0.0,325.38
A,2025-04-13,19:00,6,Sunday,April,33.0,0,0.0,415.39
A,2025-04-13,19:30,6,Sunday,April,13.0,0,0.0,253.92
A,2025-04-13,20:00,6,Sunday,April,11.0,0,0.0,353.0
A,2025-04-13,20:30,6,Sunday,April,11.0,0,0.0,312.73
A,2025-04-13,21:00,6,Sunday,April,12.0,0,0.0,254.33
A,2025-04-13,21:30,6,Sunday,April,13.0,0,0.0,340.92
A,2025-04-13,22:00,6,Sunday,April,10.0,0,0.0,415.2
A,2025-04-13,22:30,6,Sunday,April,9.0,0,0.0,301.11
A,2025-04-13,23:00,6,Sunday,April,2.0,0,0.0,262.0
A,2025-04-13,23:30,6,Sunday,April,4.0,0,0.0,259.0
A,2025-04-14,00:00,0,Monday,April,2.0,0,0.0,593.0
A,2025-04-14,00:30,0,Monday,April,1.0,0,0.0,281.0
A,2025-04-14,01:00,0,Monday,April,1.0,0,0.0,323.0
A,2025-04-14,01:30,0,Monday,April,0.0,0,0.0,0.0
A,2025-04-14,02:00,0,Monday,April,2.0,0,0.0,1376.0
A,2025-04-14,02:30,0,Monday,April,2.0,0,0.0,306.25
A,2025-04-14,03:00,0,Monday,April,1.0,0,0.0,172.0
A,2025-04-14,03:30,0,Monday,April,1.0,0,0.0,467.0
A,2025-04-14,04:00,0,Monday,April,1.0,0,0.0,288.0
A,2025-04-14,04:30,0,Monday,April,2.0,0,0.0,128.33
A,2025-04-14,05:00,0,Monday,April,2.0,0,0.0,166.5
A,2025-04-14,05:30,0,Monday,April,0.0,0,0.0,0.0
A,2025-04-14,06:00,0,Monday,April,4.0,0,0.0,341.0
A,2025-04-14,06:30,0,Monday,April,3.0,1,0.3333,298.5
A,2025-04-14,07:00,0,Monday,April,8.0,0,0.0,196.25
A,2025-04-14,07:30,0,Monday,April,13.0,1,0.0769,221.75
A,2025-04-14,08:00,0,Monday,April,48.0,0,0.0,279.1
A,2025-04-14,08:30,0,Monday,April,74.0,0,0.0,314.14
A,2025-04-14,09:00,0,Monday,April,120.0,0,0.0,274.82
A,2025-04-14,09:30,0,Monday,April,154.0,1,0.0065,319.56
A,2025-04-14,10:00,0,Monday,April,196.0,1,0.0051,287.62
A,2025-04-14,10:30,0,Monday,April,239.0,0,0.0,304.58
A,2025-04-14,11:00,0,Monday,April,224.5,0,0.0,320.73
A,2025-04-14,11:30,0,Monday,April,239.0,0,0.0,326.13
A,2025-04-14,12:00,0,Monday,April,229.0,1,0.0045,320.55
A,2025-04-14,12:30,0,Monday,April,233.0,0,0.0,304.69
A,2025-04-14,13:00,0,Monday,April,229.0,1,0.0037,308.66
A,2025-04-14,13:30,0,Monday,April,231.0,0,0.0,327.12
A,2025-04-14,14:00,0,Monday,April,240.0,0,0.0,319.88
A,2025-04-14,14:30,0,Monday,April,258.0,1,0.004,326.86
A,2025-04-14,15:00,0,Monday,April,243.0,1,0.0041,326.18
A,2025-04-14,15:30,0,Monday,April,286.0,1,0.0035,340.13
A,2025-04-14,16:00,0,Monday,April,256.0,0,0.0,316.07
A,2025-04-14,16:30,0,Monday,April,243.0,0,0.0,317.28
A,2025-04-14,17:00,0,Monday,April,222.0,0,0.0,313.23
A,2025-04-14,17:30,0,Monday,April,205.0,0,0.0,322.74
A,2025-04-14,18:00,0,Monday,April,179.0,1,0.0056,291.64
A,2025-04-14,18:30,0,Monday,April,148.0,0,0.0,330.14
A,2025-04-14,19:00,0,Monday,April,101.0,0,0.0,319.19
A,2025-04-14,19:30,0,Monday,April,81.0,2,0.0247,378.05
A,2025-04-14,20:00,0,Monday,April,61.0,0,0.0,333.69
A,2025-04-14,20:30,0,Monday,April,40.0,0,0.0,291.73
A,2025-04-14,21:00,0,Monday,April,41.0,2,0.0488,301.38
A,2025-04-14,21:30,0,Monday,April,29.0,1,0.0345,256.39
A,2025-04-14,22:00,0,Monday,April,16.0,0,0.0,309.13
A,2025-04-14,22:30,0,Monday,April,10.0,3,0.3,440.29
A,2025-04-14,23:00,0,Monday,April,13.0,0,0.0,244.38
A,2025-04-14,23:30,0,Monday,April,6.0,0,0.0,351.5
A,2025-04-15,00:00,1,Tuesday,April,2.0,0,0.0,488.0
A,2025-04-15,00:30,1,Tuesday,April,5.0,0,0.0,215.6
A,2025-04-15,01:00,1,Tuesday,April,5.0,0,0.0,416.2
A,2025-04-15,01:30,1,Tuesday,April,1.0,0,0.0,231.0
A,2025-04-15,02:00,1,Tuesday,April,2.0,0,0.0,214.5
A,2025-04-15,02:30,1,Tuesday,April,0.0,0,0.0,0.0
A,2025-04-15,03:00,1,Tuesday,April,1.0,0,0.0,250.0
A,2025-04-15,03:30,1,Tuesday,April,1.0,0,0.0,260.0
A,2025-04-15,04:00,1,Tuesday,April,1.0,0,0.0,228.67
A,2025-04-15,04:30,1,Tuesday,April,1.5,0,0.0,210.085
A,2025-04-15,05:00,1,Tuesday,April,3.0,0,0.0,385.67
A,2025-04-15,05:30,1,Tuesday,April,2.0,0,0.0,457.0
A,2025-04-15,06:00,1,Tuesday,April,1.0,0,0.0,439.0
A,2025-04-15,06:30,1,Tuesday,April,4.0,0,0.0,172.75
A,2025-04-15,07:00,1,Tuesday,April,8.0,0,0.0,237.75
A,2025-04-15,07:30,1,Tuesday,April,13.0,3,0.2308,414.9
A,2025-04-15,08:00,1,Tuesday,April,42.0,0,0.0,255.19
A,2025-04-15,08:30,1,Tuesday,April,69.0,1,0.0145,324.82
A,2025-04-15,09:00,1,Tuesday,April,106.0,3,0.0283,298.67
A,2025-04-15,09:30,1,Tuesday,April,154.0,1,0.0065,316.1
A,2025-04-15,10:00,1,Tuesday,April,179.0,0,0.0,279.44
A,2025-04-15,10:30,1,Tuesday,April,182.0,0,0.0,315.8
A,2025-04-15,11:00,1,Tuesday,April,205.0,1,0.0049,329.45
A,2025-04-15,11:30,1,Tuesday,April,236.0,7,0.0297,326.8
A,2025-04-15,12:00,1,Tuesday,April,223.0,1,0.0045,334.37
A,2025-04-15,12:30,1,Tuesday,April,209.0,0,0.0,313.5
A,2025-04-15,13:00,1,Tuesday,April,244.0,1,0.0041,305.67
A,2025-04-15,13:30,1,Tuesday,April,242.0,1,0.0041,315.58
A,2025-04-15,14:00,1,Tuesday,April,228.0,0,0.0,322.7
A,2025-04-15,14:30,1,Tuesday,April,220.0,0,0.0,285.43
A,2025-04-15,15:00,1,Tuesday,April,211.0,1,0.0047,341.22
A,2025-04-15,15:30,1,Tuesday,April,220.0,3,0.0136,317.95
A,2025-04-15,16:00,1,Tuesday,April,259.0,2,0.0077,308.46
A,2025-04-15,16:30,1,Tuesday,April,206.0,0,0.0,335.12
A,2025-04-15,17:00,1,Tuesday,April,194.0,0,0.0,328.0
A,2025-04-15,17:30,1,Tuesday,April,163.0,0,0.0,309.37
A,2025-04-15,18:00,1,Tuesday,April,147.0,1,0.0068,276.71
A,2025-04-15,18:30,1,Tuesday,April,121.0,2,0.0165,311.49
A,2025-04-15,19:00,1,Tuesday,April,92.0,7,0.0761,355.04
A,2025-04-15,19:30,1,Tuesday,April,56.0,0,0.0,270.91
A,2025-04-15,20:00,1,Tuesday,April,45.0,4,0.0889,424.95
A,2025-04-15,20:30,1,Tuesday,April,52.0,1,0.0192,336.37
A,2025-04-15,21:00,1,Tuesday,April,14.0,0,0.0,406.57
A,2025-04-15,21:30,1,Tuesday,April,32.0,0,0.0,344.38
A,2025-04-15,22:00,1,Tuesday,April,22.0,0,0.0,296.36
A,2025-04-15,22:30,1,Tuesday,April,8.0,0,0.0,285.0
A,2025-04-15,23:00,1,Tuesday,April,11.0,0,0.0,306.64
A,2025-04-15,23:30,1,Tuesday,April,11.0,0,0.0,392.09
A,2025-04-16,00:00,2,Wednesday,April,4.0,0,0.0,39.5
A,2025-04-16,00:30,2,Wednesday,April,2.0,0,0.0,132.5
A,2025-04-16,01:00,2,Wednesday,April,0.0,0,0.0,0.0
A,2025-04-16,01:30,2,Wednesday,April,3.0,0,0.0,241.67
A,2025-04-16,02:00,2,Wednesday,April,1.0,0,0.0,122.0
A,2025-04-16,02:30,2,Wednesday,April,4.0,0,0.0,318.25
A,2025-04-16,03:00,2,Wednesday,April,2.0,0,0.0,308.16499999999996
A,2025-04-16,03:30,2,Wednesday,April,1.0,0,0.0,227.0
A,2025-04-16,04:00,2,Wednesday,April,1.0,1,1.0,191.41500000000002
A,2025-04-16,04:30,2,Wednesday,April,1.0,0,0.0,128.0
A,2025-04-16,05:00,2,Wednesday,April,1.0,0,0.0,45.0
A,2025-04-16,05:30,2,Wednesday,April,3.0,0,0.0,344.67
A,2025-04-16,06:00,2,Wednesday,April,2.0,0,0.0,249.5
A,2025-04-16,06:30,2,Wednesday,April,4.0,1,0.25,265.67
A,2025-04-16,07:00,2,Wednesday,April,5.0,0,0.0,250.6
A,2025-04-16,07:30,2,Wednesday,April,18.0,1,0.0556,323.82
A,2025-04-16,08:00,2,Wednesday,April,47.0,0,0.0,216.21
A,2025-04-16,08:30,2,Wednesday,April,64.0,3,0.0469,353.52
A,2025-04-16,09:00,2,Wednesday,April,127.0,5,0.0394,308.7
A,2025-04-16,09:30,2,Wednesday,April,146.0,0,0.0,315.14
A,2025-04-16,10:00,2,Wednesday,April,184.0,3,0.0163,321.46
A,2025-04-16,10:30,2,Wednesday,April,227.0,0,0.0,315.84
A,2025-04-16,11:00,2,Wednesday,April,209.0,1,0.0048,317.3
A,2025-04-16,11:30,2,Wednesday,April,242.0,6,0.0248,356.61
A,2025-04-16,12:00,2,Wednesday,April,225.0,5,0.0222,336.17
A,2025-04-16,12:30,2,Wednesday,April,215.0,1,0.0047,322.1
A,2025-04-16,13:00,2,Wednesday,April,185.0,0,0.0,335.18
A,2025-04-16,13:30,2,Wednesday,April,213.0,1,0.0047,315.54
A,2025-04-16,14:00,2,Wednesday,April,221.0,0,0.0,296.82
A,2025-04-16,14:30,2,Wednesday,April,213.0,0,0.0,342.7
A,2025-04-16,15:00,2,Wednesday,April,210.0,0,0.0,320.71
A,2025-04-16,15:30,2,Wednesday,April,210.0,0,0.0,310.97
A,2025-04-16,16:00,2,Wednesday,April,205.0,3,0.0146,336.3
A,2025-04-16,16:30,2,Wednesday,April,206.0,1,0.0049,328.68
A,2025-04-16,17:00,2,Wednesday,April,178.0,0,0.0,346.61
A,2025-04-16,17:30,2,Wednesday,April,174.0,1,0.0057,304.31
A,2025-04-16,18:00,2,Wednesday,April,158.0,2,0.0127,295.98
A,2025-04-16,18:30,2,Wednesday,April,150.0,2,0.0133,373.89
A,2025-04-16,19:00,2,Wednesday,April,94.0,1,0.0106,336.09
A,2025-04-16,19:30,2,Wednesday,April,66.0,1,0.0152,343.35
A,2025-04-16,20:00,2,Wednesday,April,52.0,0,0.0,290.9
A,2025-04-16,20:30,2,Wednesday,April,45.0,0,0.0,248.73
A,2025-04-16,21:00,2,Wednesday,April,27.0,0,0.0,382.15
